"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19750695,2673088,15176,"mo091_britwater_0_5_lostpond silt loam, 0 to 2 percent slopes, rarely flooded_2rt17_0",2727398,15176,2556298,461720,5,"MO"
19750935,2673099,15176,"mo091_tanglenook_1_85_tanglenook silt loam, 0 to 2 percent slopes, rarely flooded_2rt1v_0",1205281,15176,2556317,457264,85,"MO"
19750936,2673099,15176,"mo091_hartville_0_5_tanglenook silt loam, 0 to 2 percent slopes, rarely flooded_2rt1v_0",2726731,15176,2556317,457264,5,"MO"
19750937,2673099,15176,"mo091_deible_0_5_tanglenook silt loam, 0 to 2 percent slopes, rarely flooded_2rt1v_0",1452302,15176,2556317,457264,5,"MO"
19750938,2673099,15176,"mo091_farewell_0_5_tanglenook silt loam, 0 to 2 percent slopes, rarely flooded_2rt1v_0",1452288,15176,2556317,457264,5,"MO"
19750913,2673090,15176,"mo091_bearthicket_1_90_bearthicket silt loam, 1 to 3 percent slopes, rarely flooded_2t7hc_0",2370583,15176,2599020,745886,90,"MO"
19750914,2673090,15176,"mo091_secesh_0_5_bearthicket silt loam, 1 to 3 percent slopes, rarely flooded_2t7hc_0",2375037,15176,2599020,745886,5,"MO"
19750915,2673090,15176,"mo091_baylock_0_1_bearthicket silt loam, 1 to 3 percent slopes, rarely flooded_2t7hc_0",2375035,15176,2599020,745886,1,"MO"
19750916,2673090,15176,"mo091_tilk_0_4_bearthicket silt loam, 1 to 3 percent slopes, rarely flooded_2t7hc_0",2375036,15176,2599020,745886,4,"MO"
19751041,2673097,15176,"mo091_bearthicket_0_2_britwater silt loam, 0 to 2 percent slopes, rarely flooded_2qpdx_0",2726913,15176,2523025,644779,2,"MO"
19751042,2673097,15176,"mo091_viraton_0_5_britwater silt loam, 0 to 2 percent slopes, rarely flooded_2qpdx_0",2726914,15176,2523025,644779,5,"MO"
19751043,2673097,15176,"mo091_secesh_0_3_britwater silt loam, 0 to 2 percent slopes, rarely flooded_2qpdx_0",2726915,15176,2523025,644779,3,"MO"
19751044,2673097,15176,"mo091_hartville_0_5_britwater silt loam, 0 to 2 percent slopes, rarely flooded_2qpdx_0",2726916,15176,2523025,644779,5,"MO"
19751045,2673097,15176,"mo091_britwater_1_85_britwater silt loam, 0 to 2 percent slopes, rarely flooded_2qpdx_0",2136034,15176,2523025,644779,85,"MO"
19750939,2534581,15176,"mo091_viburnum_1_90_viburnum silt loam, 1 to 3 percent slopes_2qpgb_0",1241471,15176,2523069,461669,90,"MO"
19750940,2534581,15176,"mo091_celt_0_3_viburnum silt loam, 1 to 3 percent slopes_2qpgb_0",2723887,15176,2523069,461669,3,"MO"
19750941,2534581,15176,"mo091_fanchon_0_3_viburnum silt loam, 1 to 3 percent slopes_2qpgb_0",2723886,15176,2523069,461669,3,"MO"
19750942,2534581,15176,"mo091_lowassie_0_2_viburnum silt loam, 1 to 3 percent slopes_2qpgb_0",1452198,15176,2523069,461669,2,"MO"
19750943,2534581,15176,"mo091_tonti_0_2_viburnum silt loam, 1 to 3 percent slopes_2qpgb_0",2723885,15176,2523069,461669,2,"MO"
19750727,2534656,15176,"mo091_jerktail_0_5_eudy silt loam, 1 to 8 percent slopes_2qpgt_0",2727150,15176,2523084,461670,5,"MO"
19750728,2534656,15176,"mo091_eudy_1_85_eudy silt loam, 1 to 8 percent slopes_2qpgt_0",1241477,15176,2523084,461670,85,"MO"
19750729,2534656,15176,"mo091_viraton_0_5_eudy silt loam, 1 to 8 percent slopes_2qpgt_0",2727151,15176,2523084,461670,5,"MO"
19750730,2534656,15176,"mo091_gunlock_0_5_eudy silt loam, 1 to 8 percent slopes_2qpgt_0",2727149,15176,2523084,461670,5,"MO"
19750731,2535002,15176,"mo091_bendavis_0_3_poynor very gravelly silt loam, karst, 3 to 35 percent slopes, stony_2qpk4_0",2726206,15176,2523156,461672,3,"MO"
19750732,2535002,15176,"mo091_clarksville_0_5_poynor very gravelly silt loam, karst, 3 to 35 percent slopes, stony_2qpk4_0",2726205,15176,2523156,461672,5,"MO"
19750733,2535002,15176,"mo091_poynor_1_90_poynor very gravelly silt loam, karst, 3 to 35 percent slopes, stony_2qpk4_0",1241491,15176,2523156,461672,90,"MO"
19750734,2535002,15176,"mo091_lowassie_0_2_poynor very gravelly silt loam, karst, 3 to 35 percent slopes, stony_2qpk4_0",1452203,15176,2523156,461672,2,"MO"
19750735,2535923,15176,"mo091_alred_0_3_alred very gravelly silt loam, karst, 3 to 60 percent slopes, stony_2qpkk_0",2702044,15176,2523169,461673,3,"MO"
19750736,2535923,15176,"mo091_alred_1_75_alred very gravelly silt loam, karst, 3 to 60 percent slopes, stony_2qpkk_0",1241505,15176,2523169,461673,75,"MO"
19750737,2535923,15176,"mo091_splitlimb_0_5_alred very gravelly silt loam, karst, 3 to 60 percent slopes, stony_2qpkk_0",2702041,15176,2523169,461673,5,"MO"
19750738,2535923,15176,"mo091_lowassie_0_2_alred very gravelly silt loam, karst, 3 to 60 percent slopes, stony_2qpkk_0",1458923,15176,2523169,461673,2,"MO"
19750739,2535923,15176,"mo091_bendavis_0_5_alred very gravelly silt loam, karst, 3 to 60 percent slopes, stony_2qpkk_0",2702043,15176,2523169,461673,5,"MO"
19750740,2535923,15176,"mo091_ocie_0_5_alred very gravelly silt loam, karst, 3 to 60 percent slopes, stony_2qpkk_0",2702040,15176,2523169,461673,5,"MO"
19750741,2535923,15176,"mo091_macedonia_0_5_alred very gravelly silt loam, karst, 3 to 60 percent slopes, stony_2qpkk_0",2702042,15176,2523169,461673,5,"MO"
19750839,2535938,15176,"mo091_mano_0_5_jerktail silt loam, 3 to 8 percent slopes_2qpwm_0",2726869,15176,2523481,461678,5,"MO"
19750840,2535938,15176,"mo091_gressy_0_5_jerktail silt loam, 3 to 8 percent slopes_2qpwm_0",2726868,15176,2523481,461678,5,"MO"
19750841,2535938,15176,"mo091_viraton_0_5_jerktail silt loam, 3 to 8 percent slopes_2qpwm_0",2726867,15176,2523481,461678,5,"MO"
19750842,2535938,15176,"mo091_jerktail_1_85_jerktail silt loam, 3 to 8 percent slopes_2qpwm_0",1241528,15176,2523481,461678,85,"MO"
19750843,2535952,15176,"mo091_ocie_0_5_alred very gravelly silt loam, 1 to 8 percent slopes_2qpwq_0",2702033,15176,2523484,461680,5,"MO"
19750844,2535952,15176,"mo091_poynor_0_5_alred very gravelly silt loam, 1 to 8 percent slopes_2qpwq_0",2702032,15176,2523484,461680,5,"MO"
19750845,2535952,15176,"mo091_pomme_0_5_alred very gravelly silt loam, 1 to 8 percent slopes_2qpwq_0",2702034,15176,2523484,461680,5,"MO"
19750846,2535952,15176,"mo091_macedonia_0_5_alred very gravelly silt loam, 1 to 8 percent slopes_2qpwq_0",2702031,15176,2523484,461680,5,"MO"
19750847,2535952,15176,"mo091_alred_1_80_alred very gravelly silt loam, 1 to 8 percent slopes_2qpwq_0",1241534,15176,2523484,461680,80,"MO"
19750848,2535956,15176,"mo091_macedonia_0_5_alred very gravelly silt loam, 8 to 15 percent slopes_2qpwr_0",2702037,15176,2523485,461681,5,"MO"
19750849,2535956,15176,"mo091_scholten_0_5_alred very gravelly silt loam, 8 to 15 percent slopes_2qpwr_0",2702036,15176,2523485,461681,5,"MO"
19750850,2535956,15176,"mo091_pomme_0_3_alred very gravelly silt loam, 8 to 15 percent slopes_2qpwr_0",2702035,15176,2523485,461681,3,"MO"
19750851,2535956,15176,"mo091_rueter_0_5_alred very gravelly silt loam, 8 to 15 percent slopes_2qpwr_0",2702038,15176,2523485,461681,5,"MO"
19750852,2535956,15176,"mo091_ocie_0_2_alred very gravelly silt loam, 8 to 15 percent slopes_2qpwr_0",2702039,15176,2523485,461681,2,"MO"
19750853,2535956,15176,"mo091_alred_1_80_alred very gravelly silt loam, 8 to 15 percent slopes_2qpwr_0",1241539,15176,2523485,461681,80,"MO"
19750944,2535960,15176,"mo091_poynor_0_5_alred extremely gravelly silt loam, 15 to 35 percent slopes_2qpws_0",2702024,15176,2523486,461683,5,"MO"
19750945,2535960,15176,"mo091_alred_1_80_alred extremely gravelly silt loam, 15 to 35 percent slopes_2qpws_0",1241546,15176,2523486,461683,80,"MO"
19750946,2535960,15176,"mo091_macedonia_0_5_alred extremely gravelly silt loam, 15 to 35 percent slopes_2qpws_0",2702023,15176,2523486,461683,5,"MO"
19750947,2535960,15176,"mo091_alred_0_5_alred extremely gravelly silt loam, 15 to 35 percent slopes_2qpws_0",2702027,15176,2523486,461683,5,"MO"
19750948,2535960,15176,"mo091_scholten_0_5_alred extremely gravelly silt loam, 15 to 35 percent slopes_2qpws_0",2702026,15176,2523486,461683,5,"MO"
19751029,2535964,15176,"mo091_alred_1_55_alred-bendavis complex, 8 to 15 percent slopes_2qpwt_0",1241553,15176,2523487,461684,55,"MO"
19751030,2535964,15176,"mo091_macedonia_0_5_alred-bendavis complex, 8 to 15 percent slopes_2qpwt_0",2702056,15176,2523487,461684,5,"MO"
19751031,2535964,15176,"mo091_bendavis_1_25_alred-bendavis complex, 8 to 15 percent slopes_2qpwt_0",1241554,15176,2523487,461684,25,"MO"
19751032,2535964,15176,"mo091_ocie_0_5_alred-bendavis complex, 8 to 15 percent slopes_2qpwt_0",2702057,15176,2523487,461684,5,"MO"
19751033,2535964,15176,"mo091_rueter_0_10_alred-bendavis complex, 8 to 15 percent slopes_2qpwt_0",2702055,15176,2523487,461684,10,"MO"
19750949,2535967,15176,"mo091_alred_1_30_alred-ocie-bendavis complex, 15 to 35 percent slopes, stony_2qpwv_0",1241560,15176,2523488,461685,30,"MO"
19750950,2535967,15176,"mo091_gatewood_0_5_alred-ocie-bendavis complex, 15 to 35 percent slopes, stony_2qpwv_0",2702072,15176,2523488,461685,5,"MO"
19750951,2535967,15176,"mo091_ocie_1_28_alred-ocie-bendavis complex, 15 to 35 percent slopes, stony_2qpwv_0",1241561,15176,2523488,461685,28,"MO"
19750952,2535967,15176,"mo091_macedonia_0_5_alred-ocie-bendavis complex, 15 to 35 percent slopes, stony_2qpwv_0",2702070,15176,2523488,461685,5,"MO"
19750953,2535967,15176,"mo091_rueter_0_10_alred-ocie-bendavis complex, 15 to 35 percent slopes, stony_2qpwv_0",2702071,15176,2523488,461685,10,"MO"
19750954,2535967,15176,"mo091_bendavis_1_22_alred-ocie-bendavis complex, 15 to 35 percent slopes, stony_2qpwv_0",1241562,15176,2523488,461685,22,"MO"
19750752,2536033,15176,"mo091_poynor_1_50_poynor-scholten complex, 15 to 35 percent slopes_2qpxf_0",1241586,15176,2523506,461689,50,"MO"
19750753,2536033,15176,"mo091_scholten_1_40_poynor-scholten complex, 15 to 35 percent slopes_2qpxf_0",1241587,15176,2523506,461689,40,"MO"
19750754,2536033,15176,"mo091_clarksville_0_5_poynor-scholten complex, 15 to 35 percent slopes_2qpxf_0",2726168,15176,2523506,461689,5,"MO"
19750755,2536033,15176,"mo091_bender_0_5_poynor-scholten complex, 15 to 35 percent slopes_2qpxf_0",2726169,15176,2523506,461689,5,"MO"
19751038,2536044,15176,"mo091_tick_1_90_tick very gravelly silt loam, 3 to 8 percent slopes_2qpxj_0",1241606,15176,2523509,461693,90,"MO"
19751039,2536044,15176,"mo091_egyptgrove_0_5_tick very gravelly silt loam, 3 to 8 percent slopes_2qpxj_0",2726149,15176,2523509,461693,5,"MO"
19751040,2536044,15176,"mo091_kenaga_0_5_tick very gravelly silt loam, 3 to 8 percent slopes_2qpxj_0",2726148,15176,2523509,461693,5,"MO"
19750790,2536047,15176,"mo091_egyptgrove_1_30_kenaga-egyptgrove complex, 3 to 8 percent slopes_2qpxk_0",1241617,15176,2523510,461697,30,"MO"
19750791,2536047,15176,"mo091_tick_0_5_kenaga-egyptgrove complex, 3 to 8 percent slopes_2qpxk_0",2726150,15176,2523510,461697,5,"MO"
19750792,2536047,15176,"mo091_tonti_0_5_kenaga-egyptgrove complex, 3 to 8 percent slopes_2qpxk_0",2726152,15176,2523510,461697,5,"MO"
19750793,2536047,15176,"mo091_kenaga_1_55_kenaga-egyptgrove complex, 3 to 8 percent slopes_2qpxk_0",1241616,15176,2523510,461697,55,"MO"
19750794,2536047,15176,"mo091_viburnum_0_5_kenaga-egyptgrove complex, 3 to 8 percent slopes_2qpxk_0",2726151,15176,2523510,461697,5,"MO"
19750983,2536049,15176,"mo091_kenaga_0_5_egyptgrove gravelly silt loam, 3 to 8 percent slopes_2qpxl_0",2726153,15176,2523511,461700,5,"MO"
19750984,2536049,15176,"mo091_tick_0_5_egyptgrove gravelly silt loam, 3 to 8 percent slopes_2qpxl_0",2726154,15176,2523511,461700,5,"MO"
19750985,2536049,15176,"mo091_macedonia_0_5_egyptgrove gravelly silt loam, 3 to 8 percent slopes_2qpxl_0",2726155,15176,2523511,461700,5,"MO"
19750986,2536049,15176,"mo091_egyptgrove_1_85_egyptgrove gravelly silt loam, 3 to 8 percent slopes_2qpxl_0",1241631,15176,2523511,461700,85,"MO"
19750881,2536058,15176,"mo091_scholten_0_5_clarksville-bendavis complex, 15 to 35 percent slopes, stony_2qpxn_0",2726158,15176,2523513,461708,5,"MO"
19750882,2536058,15176,"mo091_poynor_0_5_clarksville-bendavis complex, 15 to 35 percent slopes, stony_2qpxn_0",2726159,15176,2523513,461708,5,"MO"
19750883,2536058,15176,"mo091_clarksville_1_50_clarksville-bendavis complex, 15 to 35 percent slopes, stony_2qpxn_0",1241659,15176,2523513,461708,50,"MO"
19750884,2536058,15176,"mo091_bendavis_1_35_clarksville-bendavis complex, 15 to 35 percent slopes, stony_2qpxn_0",1241660,15176,2523513,461708,35,"MO"
19750885,2536058,15176,"mo091_tonti_0_5_clarksville-bendavis complex, 15 to 35 percent slopes, stony_2qpxn_0",2726160,15176,2523513,461708,5,"MO"
19750987,2536061,15176,"mo091_poynor_1_25_scholten-bendavis-poynor complex, 1 to 8 percent slopes_2qpxp_0",1241671,15176,2523514,461709,25,"MO"
19750988,2536061,15176,"mo091_yelton_0_5_scholten-bendavis-poynor complex, 1 to 8 percent slopes_2qpxp_0",2726161,15176,2523514,461709,5,"MO"
19750989,2536061,15176,"mo091_bender_0_5_scholten-bendavis-poynor complex, 1 to 8 percent slopes_2qpxp_0",2726162,15176,2523514,461709,5,"MO"
19750990,2536061,15176,"mo091_scholten_1_35_scholten-bendavis-poynor complex, 1 to 8 percent slopes_2qpxp_0",1241669,15176,2523514,461709,35,"MO"
19750991,2536061,15176,"mo091_bendavis_1_30_scholten-bendavis-poynor complex, 1 to 8 percent slopes_2qpxp_0",1241670,15176,2523514,461709,30,"MO"
19750886,2536074,15176,"mo091_bendavis_1_25_alred-bendavis complex, 1 to 8 percent slopes_2qpxr_0",1241677,15176,2523516,461710,25,"MO"
19750887,2536074,15176,"mo091_alred_1_55_alred-bendavis complex, 1 to 8 percent slopes_2qpxr_0",1241676,15176,2523516,461710,55,"MO"
19750888,2536074,15176,"mo091_ocie_0_3_alred-bendavis complex, 1 to 8 percent slopes_2qpxr_0",2702053,15176,2523516,461710,3,"MO"
19750889,2536074,15176,"mo091_gressy_0_2_alred-bendavis complex, 1 to 8 percent slopes_2qpxr_0",2702054,15176,2523516,461710,2,"MO"
19750890,2536074,15176,"mo091_rueter_0_10_alred-bendavis complex, 1 to 8 percent slopes_2qpxr_0",2702051,15176,2523516,461710,10,"MO"
19750891,2536074,15176,"mo091_viburnum_0_5_alred-bendavis complex, 1 to 8 percent slopes_2qpxr_0",2700755,15176,2523516,461710,5,"MO"
19750992,2536076,15176,"mo091_tonti_1_25_fanchon-tonti complex, 1 to 3 percent slopes_2qpxs_0",1241690,15176,2523517,461711,25,"MO"
19750993,2536076,15176,"mo091_splitlimb_0_5_fanchon-tonti complex, 1 to 3 percent slopes_2qpxs_0",2726172,15176,2523517,461711,5,"MO"
19750994,2536076,15176,"mo091_macedonia_0_5_fanchon-tonti complex, 1 to 3 percent slopes_2qpxs_0",2726173,15176,2523517,461711,5,"MO"
19750995,2536076,15176,"mo091_fanchon_1_65_fanchon-tonti complex, 1 to 3 percent slopes_2qpxs_0",1241686,15176,2523517,461711,65,"MO"
19750761,2536218,15176,"mo091_deible_0_5_tanglenook silt loam, 1 to 3 percent slopes, rarely flooded_2qpz4_0",2136061,15176,2523559,644791,5,"MO"
19750762,2536218,15176,"mo091_tanglenook_1_90_tanglenook silt loam, 1 to 3 percent slopes, rarely flooded_2qpz4_0",2136059,15176,2523559,644791,90,"MO"
19750763,2536218,15176,"mo091_farewell_0_5_tanglenook silt loam, 1 to 3 percent slopes, rarely flooded_2qpz4_0",2136060,15176,2523559,644791,5,"MO"
19750996,2536307,15176,"mo091_tilk_0_5_zanoni fine sandy loam, 1 to 3 percent slopes, rarely flooded_2qpzk_0",2723807,15176,2523572,461716,5,"MO"
19750997,2536307,15176,"mo091_topazmill_0_5_zanoni fine sandy loam, 1 to 3 percent slopes, rarely flooded_2qpzk_0",2723808,15176,2523572,461716,5,"MO"
19750998,2536307,15176,"mo091_zanoni_1_85_zanoni fine sandy loam, 1 to 3 percent slopes, rarely flooded_2qpzk_0",1241712,15176,2523572,461716,85,"MO"
19750999,2536307,15176,"mo091_razort_0_5_zanoni fine sandy loam, 1 to 3 percent slopes, rarely flooded_2qpzk_0",2723806,15176,2523572,461716,5,"MO"
19750766,2536327,15176,"mo091_moniteau_0_5_lostpond silt loam, 1 to 3 percent slopes, rarely flooded_2qpzq_0",2136063,15176,2523577,644792,5,"MO"
19750767,2536327,15176,"mo091_britwater_0_5_lostpond silt loam, 1 to 3 percent slopes, rarely flooded_2qpzq_0",2727401,15176,2523577,644792,5,"MO"
19750764,2536327,15176,"mo091_higdon_0_5_lostpond silt loam, 1 to 3 percent slopes, rarely flooded_2qpzq_0",2727402,15176,2523577,644792,5,"MO"
19750765,2536327,15176,"mo091_lostpond_1_85_lostpond silt loam, 1 to 3 percent slopes, rarely flooded_2qpzq_0",2136062,15176,2523577,644792,85,"MO"
19750696,2537496,15176,"mo091_bearthicket_0_5_secesh-tilk complex, 0 to 2 percent slopes, occasionally flooded_2qq16_0",2727269,15176,2523623,461737,5,"MO"
19750697,2537496,15176,"mo091_tilk_1_35_secesh-tilk complex, 0 to 2 percent slopes, occasionally flooded_2qq16_0",1243397,15176,2523623,461737,35,"MO"
19750698,2537496,15176,"mo091_secesh_1_55_secesh-tilk complex, 0 to 2 percent slopes, occasionally flooded_2qq16_0",1243396,15176,2523623,461737,55,"MO"
19750699,2537496,15176,"mo091_relfe_0_5_secesh-tilk complex, 0 to 2 percent slopes, occasionally flooded_2qq16_0",2727268,15176,2523623,461737,5,"MO"
19750966,2537510,15176,"mo091_cedargap_1_90_cedargap very gravelly silt loam, 1 to 3 percent slopes, occasionally flooded_2qq18_0",1205071,15176,2523625,457147,90,"MO"
19750967,2537510,15176,"mo091_farewell_0_2_cedargap very gravelly silt loam, 1 to 3 percent slopes, occasionally flooded_2qq18_0",1452296,15176,2523625,457147,2,"MO"
19750968,2537510,15176,"mo091_razort_0_8_cedargap very gravelly silt loam, 1 to 3 percent slopes, occasionally flooded_2qq18_0",2723791,15176,2523625,457147,8,"MO"
19750811,2537521,15176,"mo091_cedargap_0_5_racket loam, 0 to 3 percent slopes, occasionally flooded_2qq1c_0",2727274,15176,2523628,453658,5,"MO"
19750812,2537521,15176,"mo091_farewell_0_5_racket loam, 0 to 3 percent slopes, occasionally flooded_2qq1c_0",1452281,15176,2523628,453658,5,"MO"
19750813,2537521,15176,"mo091_racket_1_90_racket loam, 0 to 3 percent slopes, occasionally flooded_2qq1c_0",1189069,15176,2523628,453658,90,"MO"
19750928,2673091,15176,"mo091_higdon_0_8_deible silt loam, 1 to 3 percent slopes, rarely flooded_2vxw8_0",2393738,15176,2649361,745972,8,"MO"
19750929,2673091,15176,"mo091_deible_1_85_deible silt loam, 1 to 3 percent slopes, rarely flooded_2vxw8_0",2383774,15176,2649361,745972,85,"MO"
19750930,2673091,15176,"mo091_baylock_0_7_deible silt loam, 1 to 3 percent slopes, rarely flooded_2vxw8_0",2393737,15176,2649361,745972,7,"MO"
19751331,2501218,15177,"mo093_irondale_1_35_taumsauk-irondale-rock outcrop complex, 3 to 15 percent slopes, very stony_2vxpp_0",2247486,15177,2649188,692898,35,"MO"
19751330,2501218,15177,"mo093_rock outcrop_1_15_taumsauk-irondale-rock outcrop complex, 3 to 15 percent slopes, very stony_2vxpp_0",2247488,15177,2649188,692898,15,"MO"
19751329,2501218,15177,"mo093_trackler_0_5_taumsauk-irondale-rock outcrop complex, 3 to 15 percent slopes, very stony_2vxpp_0",2393746,15177,2649188,692898,5,"MO"
19751328,2501218,15177,"mo093_taumsauk_1_45_taumsauk-irondale-rock outcrop complex, 3 to 15 percent slopes, very stony_2vxpp_0",2247487,15177,2649188,692898,45,"MO"
19751188,2501225,15177,"mo093_irondale_1_32_mudlick-irondale-killarney complex, 15 to 45 percent slopes, rocky, extremely bouldery_2vxpq_0",2370417,15177,2649189,745798,32,"MO"
19751190,2501225,15177,"mo093_mudlick_1_40_mudlick-irondale-killarney complex, 15 to 45 percent slopes, rocky, extremely bouldery_2vxpq_0",2370416,15177,2649189,745798,40,"MO"
19751187,2501225,15177,"mo093_killarney_1_22_mudlick-irondale-killarney complex, 15 to 45 percent slopes, rocky, extremely bouldery_2vxpq_0",2370418,15177,2649189,745798,22,"MO"
19751189,2501225,15177,"mo093_rock outcrop_0_1_mudlick-irondale-killarney complex, 15 to 45 percent slopes, rocky, extremely bouldery_2vxpq_0",2370415,15177,2649189,745798,1,"MO"
19751186,2501225,15177,"mo093_taumsauk_0_5_mudlick-irondale-killarney complex, 15 to 45 percent slopes, rocky, extremely bouldery_2vxpq_0",2393743,15177,2649189,745798,5,"MO"
19751407,2501227,15177,"mo093_rock outcrop_0_2_mudlick cobbly silt loam, 8 to 15 percent slopes, rocky, very stony_2vxpr_0",2370420,15177,2649190,745799,2,"MO"
19751409,2501227,15177,"mo093_mudlick_1_80_mudlick cobbly silt loam, 8 to 15 percent slopes, rocky, very stony_2vxpr_0",2370419,15177,2649190,745799,80,"MO"
19751406,2501227,15177,"mo093_taumsauk_0_3_mudlick cobbly silt loam, 8 to 15 percent slopes, rocky, very stony_2vxpr_0",2393651,15177,2649190,745799,3,"MO"
19751404,2501227,15177,"mo093_delassus_0_2_mudlick cobbly silt loam, 8 to 15 percent slopes, rocky, very stony_2vxpr_0",2393649,15177,2649190,745799,2,"MO"
